fetched_at,last_updated,last_reported,station_id,bikes_available,docks_available,ebikes_available,is_renting,is_returning,is_installed
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3005,6,24,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3006,11,18,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3007,8,14,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3008,2,10,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3010,6,8,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3011,10,6,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3014,23,5,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3016,8,7,,0,0,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3018,11,7,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3019,7,12,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3020,3,12,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3022,4,16,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3024,3,12,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3025,5,9,,0,0,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3026,8,7,,1,1,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3027,8,7,,0,0,1
2026-09-10T01:11:30.227016+00:00,2026-09-10T01:11:29+00:00,2026-09-10T01:11:29+00:00,bcycle_lametro_3030,1,27,,1,1,1
