fetched_at,last_updated,last_reported,station_id,bikes_available,docks_available,ebikes_available,is_renting,is_returning,is_installed
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3005,13,15,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3006,2,26,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3007,0,17,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3008,5,7,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3010,12,2,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3011,4,12,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3014,23,5,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3016,2,13,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3018,14,4,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3019,3,16,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3020,3,12,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3022,11,9,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3024,2,13,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3025,7,7,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3026,4,11,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3027,3,12,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3030,14,15,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3032,16,10,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3033,2,10,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3034,12,10,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3035,7,16,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3036,12,3,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3037,10,8,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3040,2,1,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3042,7,21,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3045,5,5,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3046,2,15,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3047,30,2,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3048,11,4,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3052,7,8,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3054,6,9,,1,1,1
2026-09-05T01:31:41.750280+00:00,2026-09-05T01:31:43+00:00,2026-09-05T01:31:43+00:00,bcycle_lametro_3056,6,6,,1,1,1
