fetched_at,last_updated,last_reported,station_id,bikes_available,docks_available,ebikes_available,is_renting,is_returning,is_installed
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3005,13,17,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3006,4,25,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3007,3,19,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3008,6,9,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3010,8,7,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3011,5,11,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3014,11,16,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3016,2,13,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3018,11,7,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3019,4,15,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3020,2,13,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3022,8,12,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3024,5,10,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3025,7,7,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3026,8,7,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3027,6,9,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3030,7,22,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3032,12,15,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3033,7,8,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3034,13,9,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3035,14,9,,1,1,1
2026-09-26T01:53:10.516492+00:00,2026-09-26T01:52:26+00:00,2026-09-26T01:52:26+00:00,bcycle_lametro_3036,10,5,,1,1,1
